"","U_ID","CODEBASE","CODE1","CODE2","VILLCODE","VILLAGE_ID","VILLAGE","TOWN_ID","TOWN","COUNTY_ID","COUNTY","USE_CODE","LINE","SPECODE","X","Y","AREA","M","USECODE"
"6199",11125,"A6308-0673-00","A6308-58-004","A6308-58","A6308-001-00","001","景行里","63000080","文山區","63000","臺北市","02","05",NA,304738.3418,2764764.40635,5061.49188,NA,NA
"6200",11126,"A6308-0678-00","A6308-47-008","A6308-47","A6308-025-00","025","明義里","63000080","文山區","63000","臺北市","03","05",NA,306464.57497,2764750.19177,7954.72098,NA,NA
"6201",11127,"A6308-0676-00","A6308-52-009","A6308-52","A6308-035-00","035","萬興里","63000080","文山區","63000","臺北市","03","05",NA,308083.41066,2764760.239,4286.50576,NA,NA
"6202",11128,"A6308-0670-00","A6308-51-009","A6308-51","A6308-001-00","001","景行里","63000080","文山區","63000","臺北市","02","05",NA,304543.50759,2764773.43644,4468.24241,NA,NA
"6203",11129,"A6308-0679-00","A6308-57-006","A6308-57","A6308-027-00","027","木柵里","63000080","文山區","63000","臺北市","03","01",NA,307147.93414,2764744.66365,7818.92258,NA,NA
"6204",11130,"A6308-0682-00","A6308-68-001","A6308-68","A6308-035-00","035","萬興里","63000080","文山區","63000","臺北市","03","05",NA,309114.17846,2764744.60881,8449.46826,NA,NA
"6205",11131,"A6308-0677-00","A6308-57-005","A6308-57","A6308-027-00","027","木柵里","63000080","文山區","63000","臺北市","03","05",NA,307266.07444,2764758.57509,4020.49518,NA,NA
"6206",11132,"A6308-0688-00","A6308-68-002","A6308-68","A6308-035-00","035","萬興里","63000080","文山區","63000","臺北市","03","05",NA,309203.65427,2764721.4268,11418.7871,NA,NA
"6207",11133,"A6308-0697-00","A6308-50-008","A6308-50","A6308-003-00","003","景美里","63000080","文山區","63000","臺北市","05","07",NA,304352.33123,2764695.63121,17273.12887,NA,NA
"6208",11134,"A6308-0708-00","A6308-60-007","A6308-60","A6308-024-00","024","華興里","63000080","文山區","63000","臺北市","03","12",NA,305938.72371,2764673.60115,15738.56497,NA,NA
"6209",11135,"A6308-0680-00","A6308-54-008","A6308-54","A6308-035-00","035","萬興里","63000080","文山區","63000","臺北市","03","01",NA,308014.25859,2764744.43257,3010.38432,NA,NA
"6210",11323,"A6308-0889-00","A6308-75-006","A6308-75","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","05",NA,306052.84874,2764181.81937,6593.4546,NA,NA
"6211",11324,"A6308-0879-00","A6308-77-006","A6308-77","A6308-028-00","028","木新里","63000080","文山區","63000","臺北市","03","05",NA,307640.34116,2764200.73466,2947.25733,NA,NA
"6212",11325,"A6308-0875-00","A6308-79-001","A6308-79","A6308-029-00","029","順興里","63000080","文山區","63000","臺北市","03","05",NA,307068.03914,2764209.48853,5172.10717,NA,NA
"6213",11326,"A6308-0873-00","A6308-72-009","A6308-72","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","01",NA,306564.13668,2764211.94558,3028.57204,NA,NA
"6214",11327,"A6308-0885-00","A6308-71-006","A6308-71","A6308-029-00","029","順興里","63000080","文山區","63000","臺北市","02","01",NA,307155.56718,2764188.91422,7283.09279,NA,NA
"6215",11328,"A6308-0888-00","A6308-73-005","A6308-73","A6308-023-00","023","試院里","63000080","文山區","63000","臺北市","03","05",NA,305087.10921,2764186.98427,5034.35845,NA,NA
"6216",11329,"A6308-0881-00","A6308-79-002","A6308-79","A6308-029-00","029","順興里","63000080","文山區","63000","臺北市","03","05",NA,306973.08966,2764195.16583,4415.60849,NA,NA
"6217",11330,"A6308-0887-00","A6308-75-005","A6308-75","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","05",NA,305991.033,2764184.58245,4927.46554,NA,NA
"6218",11331,"A6308-0900-00","A6308-74-006","A6308-74","A6308-036-00","036","指南里","63000080","文山區","63000","臺北市","12","05","行水區",308546.07619,2764152.96135,3825.18458,NA,NA
"6219",11332,"A6308-0876-00","A6308-73-004","A6308-73","A6308-023-00","023","試院里","63000080","文山區","63000","臺北市","03","02",NA,305315.77362,2764206.99277,2777.61685,NA,NA
"6220",11333,"A6308-0880-00","A6308-73-004","A6308-73","A6308-023-00","023","試院里","63000080","文山區","63000","臺北市","03","02",NA,305238.84304,2764203.06033,4146.19749,NA,NA
"6221",11334,"A6308-0886-00","A6308-80-001","A6308-80","A6308-028-00","028","木新里","63000080","文山區","63000","臺北市","03","05",NA,307496.36116,2764186.66691,4942.11961,NA,NA
"6222",11335,"A6308-0878-00","A6308-79-003","A6308-79","A6308-029-00","029","順興里","63000080","文山區","63000","臺北市","03","05",NA,306938.97898,2764203.70932,2127.13754,NA,NA
"6223",11336,"A6308-0882-00","A6308-78-003","A6308-78","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","15","05",NA,306449.66075,2764194.65508,7460.69981,NA,NA
"6224",11337,"A6308-0906-00","A6308-75-008","A6308-75","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","05",NA,306190.75274,2764149.76298,5239.62551,NA,NA
"6225",11338,"A6308-0891-00","A6308-78-004","A6308-78","A6308-030-00","030","樟林里","63000080","文山區","63000","臺北市","03","01",NA,306342.13068,2764179.14685,5208.18242,NA,NA
"6226",9021,"A6303-0727-00","A6303-53-009","A6303-53","A6303-027-00","027","龍雲里","63000030","大安區","63000","臺北市","03","05",NA,304900.93784,2769068.90175,6213.7097,NA,NA
"6227",9022,"A6303-0711-00","A6303-60-006","A6303-60","A6303-023-00","023","新龍里","63000030","大安區","63000","臺北市","03","05",NA,304522.13572,2769094.43301,2302.06629,NA,NA
"6228",9023,"A6307-0445-00","A6307-36-003","A6307-36","A6307-016-00","016","和平里","63000070","萬華區","63000","臺北市","02","05",NA,299729.53962,2769065.66555,3425.87541,NA,NA
"6229",9024,"A6303-0714-00","A6303-68-002","A6303-68","A6303-021-00","021","錦華里","63000030","大安區","63000","臺北市","03","05",NA,302959.5972,2769088.6264,3427.56434,NA,NA
"6230",9025,"A6303-0716-00","A6303-67-003","A6303-67","A6303-016-00","016","錦安里","63000030","大安區","63000","臺北市","03","05",NA,303178.97547,2769085.44436,4317.54778,NA,NA
"6231",9026,"A6305-0459-00","A6305-33-001","A6305-33","A6305-013-00","013","龍興里","63000050","中正區","63000","臺北市","03","05",NA,301494.25427,2769073.15475,3249.50757,NA,NA
"6232",9027,"A6303-0713-00","A6303-60-007","A6303-60","A6303-023-00","023","新龍里","63000030","大安區","63000","臺北市","03","05",NA,304406.61681,2769089.74545,1522.8548,NA,NA
"6233",9028,"A6303-0728-00","A6303-63-008","A6303-63","A6303-030-00","030","義安里","63000030","大安區","63000","臺北市","03","05",NA,305527.13702,2769074.74619,2588.71329,NA,NA
"6234",9029,"A6303-0722-00","A6303-59-002","A6303-59","A6303-015-00","015","龍安里","63000030","大安區","63000","臺北市","03","05",NA,303735.00671,2769077.79947,5944.09204,NA,NA
"6235",9030,"A6302-0650-00","A6302-54-008","A6302-54","A6302-035-00","035","景勤里","63000020","信義區","63000","臺北市","15","05",NA,306501.72336,2769062.34296,9072.2174,NA,NA
"6236",9031,"A6302-0649-00","A6302-60-001","A6302-60","A6302-037-00","037","嘉興里","63000020","信義區","63000","臺北市","03","05",NA,306286.8827,2769065.028,4824.89812,NA,NA
"6237",9032,"A6305-0460-00","A6305-34-003","A6305-34","A6305-014-00","014","忠勤里","63000050","中正區","63000","臺北市","03","05",NA,301138.5417,2769068.98404,2628.75267,NA,NA
"6238",9033,"A6303-0724-00","A6303-62-005","A6303-62","A6303-033-00","033","臨江里","63000030","大安區","63000","臺北市","03","02",NA,306035.90833,2769077.92542,2999.29863,NA,NA
"6239",9034,"A6302-0651-00","A6302-57-005","A6302-57","A6302-035-00","035","景勤里","63000020","信義區","63000","臺北市","03","02",NA,306650.11619,2769060.25468,4353.3463,NA,NA
"6240",9035,"A6303-0742-00","A6303-65-003","A6303-65","A6303-035-00","035","全安里","63000030","大安區","63000","臺北市","03","05",NA,305556.46001,2769040.77593,7946.39696,NA,NA
"6241",9036,"A6307-0451-00","A6307-34-005","A6307-34","A6307-014-00","014","新和里","63000070","萬華區","63000","臺北市","03","05",NA,300983.16717,2769036.24814,6510.95341,NA,NA
"6242",9273,"A6305-0522-00","A6305-35-007","A6305-35","A6305-011-00","011","永功里","63000050","中正區","63000","臺北市","03","05",NA,301725.74931,2768875.41069,6273.89771,NA,NA
"6243",9274,"A6307-0485-00","A6307-44-002","A6307-44","A6307-022-00","022","忠德里","63000070","萬華區","63000","臺北市","03","05",NA,299992.82581,2768885.63676,4947.50778,NA,NA
"6244",9275,"A6303-0821-00","A6303-72-006","A6303-72","A6303-036-00","036","群賢里","63000030","大安區","63000","臺北市","03","05",NA,305248.06578,2768911.61455,5839.10331,NA,NA
"6245",9276,"A6303-0833-00","A6303-59-006","A6303-59","A6303-015-00","015","龍安里","63000030","大安區","63000","臺北市","03","05",NA,303944.75965,2768887.51858,5774.35293,NA,NA
"6246",9277,"A6307-0492-00","A6307-42-001","A6307-42","A6307-024-00","024","和德里","63000070","萬華區","63000","臺北市","03","01",NA,299710.60751,2768861.40799,8915.60506,NA,NA
"6247",9278,"A6305-0521-00","A6305-37-006","A6305-37","A6305-019-00","019","南福里","63000050","中正區","63000","臺北市","03","05",NA,302412.99968,2768883.84596,5796.38019,NA,NA
"6248",9279,"A6305-0523-00","A6305-36-006","A6305-36","A6305-012-00","012","永昌里","63000050","中正區","63000","臺北市","03","05",NA,301227.6096,2768874.09278,5439.50003,NA,NA
"6249",9280,"A6302-0693-00","A6302-59-006","A6302-59","A6302-030-00","030","三張里","63000020","信義區","63000","臺北市","02","05",NA,307269.9792,2768889.75999,5634.65055,NA,NA
"6250",9281,"A6307-0491-00","A6307-38-009","A6307-38","A6307-021-00","021","新安里","63000070","萬華區","63000","臺北市","03","05",NA,300550.88702,2768857.52664,10434.46533,NA,NA
"6251",9282,"A6303-0840-00","A6303-71-004","A6303-71","A6303-015-00","015","龍安里","63000030","大安區","63000","臺北市","03","02",NA,303739.37164,2768885.9931,9883.2851,NA,NA
"6252",9283,"A6305-0519-00","A6305-37-007","A6305-37","A6305-019-00","019","南福里","63000050","中正區","63000","臺北市","02","05",NA,302593.11119,2768889.97358,5056.39005,NA,NA
"6253",9284,"A6302-0697-00","A6302-55-007","A6302-55","A6302-031-00","031","三犁里","63000020","信義區","63000","臺北市","03","05",NA,307419.27777,2768875.37551,8122.37237,NA,NA
"6254",9285,"A6305-0513-00","A6305-38-002","A6305-38","A6305-011-00","011","永功里","63000050","中正區","63000","臺北市","03","05",NA,301784.29357,2768899.82464,3057.42306,NA,NA
"6255",9286,"A6307-0486-00","A6307-40-001","A6307-40","A6307-014-00","014","新和里","63000070","萬華區","63000","臺北市","03","05",NA,300810.34561,2768885.21446,5664.56958,NA,NA
"6256",9287,"A6307-0489-00","A6307-42-002","A6307-42","A6307-024-00","024","和德里","63000070","萬華區","63000","臺北市","03","05",NA,299439.8635,2768875.86871,3062.01916,NA,NA
"6257",9288,"A6305-0517-00","A6305-39-001","A6305-39","A6305-012-00","012","永昌里","63000050","中正區","63000","臺北市","03","01",NA,301442.14007,2768894.13973,4666.58301,NA,NA
"6258",9510,"A6307-0543-00","A6307-44-008","A6307-44","A6307-022-00","022","忠德里","63000070","萬華區","63000","臺北市","03","05",NA,299976.1401,2768702.44919,2173.63402,NA,NA
"6259",9511,"A6303-0927-00","A6303-77-008","A6303-77","A6303-034-00","034","法治里","63000030","大安區","63000","臺北市","03","05",NA,305750.82324,2768703.69054,5078.93904,NA,NA
"6260",9512,"A6305-0565-00","A6305-41-002","A6305-41","A6305-008-00","008","板溪里","63000050","中正區","63000","臺北市","02","05",NA,302694.42988,2768730.06065,2576.9107,NA,NA
"6261",9513,"A6302-0735-00","A6302-62-008","A6302-62","A6302-032-00","032","六合里","63000020","信義區","63000","臺北市","03","12",NA,307682.84119,2768708.69312,5136.2244,NA,NA
"6262",9514,"A6305-0574-00","A6305-41-005","A6305-41","A6305-008-00","008","板溪里","63000050","中正區","63000","臺北市","03","05",NA,302410.11066,2768700.82352,6530.90869,NA,NA
"6263",9515,"A6303-0918-00","A6303-80-003","A6303-80","A6303-036-00","036","群賢里","63000030","大安區","63000","臺北市","03","01",NA,305237.95669,2768719.26697,9199.4886,NA,NA
"6264",9516,"A6303-0917-00","A6303-76-009","A6303-76","A6303-028-00","028","龍生里","63000030","大安區","63000","臺北市","02","05",NA,304503.80662,2768725.35637,2999.42926,NA,NA
"6265",9517,"A6303-0909-00","A6303-80-001","A6303-80","A6303-037-00","037","群英里","63000030","大安區","63000","臺北市","03","05",NA,305156.64217,2768741.7916,1539.24489,NA,NA
"6266",9518,"A6307-0541-00","A6307-45-007","A6307-45","A6307-020-00","020","日善里","63000070","萬華區","63000","臺北市","03","05",NA,300153.8632,2768710.85848,6166.74487,NA,NA
"6267",9519,"A6307-0554-00","A6307-50-001","A6307-50","A6307-035-00","035","凌霄里","63000070","萬華區","63000","臺北市","03","05",NA,301301.05111,2768651.80934,16912.4802,NA,NA
"6268",9520,"A6307-0545-00","A6307-46-005","A6307-46","A6307-026-00","026","全德里","63000070","萬華區","63000","臺北市","03","05",NA,300357.89962,2768705.27952,3359.36627,NA,NA
"6269",9521,"A6305-0568-00","A6305-39-008","A6305-39","A6305-011-00","011","永功里","63000050","中正區","63000","臺北市","03","05",NA,301671.18164,2768721.43894,3939.10903,NA,NA
"6270",9522,"A6303-0948-00","A6303-79-008","A6303-79","A6303-035-00","035","全安里","63000030","大安區","63000","臺北市","03","05",NA,305704.54113,2768666.81659,11641.15144,NA,NA
"6271",9523,"A6307-0549-00","A6307-48-005","A6307-48","A6307-025-00","025","錦德里","63000070","萬華區","63000","臺北市","03","05",NA,299889.81943,2768687.37137,4751.10022,NA,NA
"6272",9524,"A6303-0924-00","A6303-76-010","A6303-76","A6303-028-00","028","龍生里","63000030","大安區","63000","臺北市","02","05",NA,304575.19395,2768712.43115,5548.89203,NA,NA
"6273",9525,"A6302-0734-00","A6302-64-006","A6302-64","A6302-029-00","029","惠安里","63000020","信義區","63000","臺北市","03","02",NA,307138.9723,2768704.76761,3871.75221,NA,NA
"6274",9761,"A6303-1001-00","A6303-83-005","A6303-83","A6303-012-00","012","龍泉里","63000030","大安區","63000","臺北市","03","02",NA,303468.00818,2768547.86174,3401.86119,NA,NA
"6275",9762,"A6307-0603-00","A6307-48-009","A6307-48","A6307-023-00","023","孝德里","63000070","萬華區","63000","臺北市","03","05",NA,299923.69365,2768519.51556,4539.39925,NA,NA
"6276",9763,"A6305-0619-00","A6305-47-002","A6305-47","A6305-009-00","009","螢圃里","63000050","中正區","63000","臺北市","03","05",NA,302596.02136,2768535.41875,4844.51169,NA,NA
"6277",9764,"A6305-0618-00","A6305-47-001","A6305-47","A6305-009-00","009","螢圃里","63000050","中正區","63000","臺北市","03","05",NA,302536.76868,2768542.03719,3491.1512,NA,NA
"6278",9765,"A6302-0780-00","A6302-69-005","A6302-69","A6302-032-00","032","六合里","63000020","信義區","63000","臺北市","03","05",NA,307653.71075,2768521.45593,3700.74077,NA,NA
"6279",9766,"A6307-0601-00","A6307-54-004","A6307-54","A6307-026-00","026","全德里","63000070","萬華區","63000","臺北市","02","05",NA,300256.24265,2768528.46157,5281.66392,NA,NA
"6280",9767,"A6303-1004-00","A6303-86-004","A6303-86","A6303-040-00","040","龍淵里","63000030","大安區","63000","臺北市","03","02",NA,304671.78911,2768541.51725,4095.87212,NA,NA
"6281",9768,"A6307-0599-00","A6307-55-004","A6307-55","A6307-022-00","022","忠德里","63000070","萬華區","63000","臺北市","03","05",NA,300007.09191,2768526.69267,2472.84128,NA,NA
"6282",9769,"A6303-1016-00","A6303-91-005","A6303-91","A6303-038-00","038","虎嘯里","63000030","大安區","63000","臺北市","03","02",NA,305532.23042,2768511.12325,6535.51972,NA,NA
"6283",9770,"A6307-0604-00","A6307-53-002","A6307-53","A6307-023-00","023","孝德里","63000070","萬華區","63000","臺北市","03","05",NA,299868.25224,2768513.06295,3642.71846,NA,NA
"6284",9771,"A6302-0786-00","A6302-68-008","A6302-68","A6302-039-00","039","黎平里","63000020","信義區","63000","臺北市","03","05",NA,306035.79272,2768494.14047,7370.53013,NA,NA
"6285",9772,"A6303-1007-00","A6303-82-007","A6303-82","A6303-014-00","014","古莊里","63000030","大安區","63000","臺北市","03","05",NA,303251.76079,2768528.93156,8465.26749,NA,NA
"6286",9773,"A6303-1008-00","A6303-83-007","A6303-83","A6303-011-00","011","龍坡里","63000030","大安區","63000","臺北市","03","02",NA,303788.99973,2768528.95554,4275.24053,NA,NA
"6287",9774,"A6302-0783-00","A6302-67-007","A6302-67","A6302-029-00","029","惠安里","63000020","信義區","63000","臺北市","03","02",NA,307325.39221,2768511.96305,3714.37167,NA,NA
"6288",9775,"A6302-0779-00","A6302-71-001","A6302-71","A6302-029-00","029","惠安里","63000020","信義區","63000","臺北市","03","05",NA,307478.96411,2768521.24256,2929.96644,NA,NA
"6289",9776,"A6307-0612-00","A6307-51-008","A6307-51","A6307-025-00","025","錦德里","63000070","萬華區","63000","臺北市","03","05",NA,299603.27828,2768474.98608,5944.6125,NA,NA
"6290",9989,"A6303-1092-00","A6303-95-004","A6303-95","A6303-013-00","013","古風里","63000030","大安區","63000","臺北市","03","02",NA,303539.82475,2768331.11721,5103.49277,NA,NA
"6291",9990,"A6303-1095-00","A6303-99-001","A6303-99","A6303-043-00","043","大學里","63000030","大安區","63000","臺北市","03","05",NA,303870.54355,2768322.73432,8599.47014,NA,NA
"6292",9991,"A6303-1103-00","A6303-97-001","A6303-97","A6303-043-00","043","大學里","63000030","大安區","63000","臺北市","15","05",NA,303740.47286,2768304.3617,11241.67148,NA,NA
